cell_id,latitude,longitude,elevation,slope,aspect,hillshade,tri,tpi
35.25_-117.25,35.25,-117.25,1020.330078125,4.148929595947266,144.84083557128906,179.96896362304688,1.889057993888855,-0.9531469345092773
35.25_-117.00,35.25,-117.0,919.07373046875,0.6938902139663696,101.72103881835938,181.50148010253906,0.34187597036361694,-0.13107721507549286
35.25_-116.75,35.25,-116.75,958.8890380859375,5.921610355377197,165.1979522705078,190.7301788330078,2.779388666152954,-0.11957230418920517
35.25_-116.50,35.25,-116.5,456.96002197265625,1.2471704483032227,314.5466003417969,176.49241638183594,0.5603506565093994,-0.1773664504289627
35.25_-116.25,35.25,-116.25,769.5263671875,15.08183765411377,128.3024139404297,207.4619598388672,7.016516208648682,-1.204400897026062
35.25_-116.00,35.25,-116.0,371.2568054199219,1.100171685218811,64.49842071533203,181.30282592773438,0.4863567054271698,-0.02032570354640484
35.25_-115.75,35.25,-115.75,1175.563232421875,5.037445068359375,105.8845443725586,176.35191345214844,2.265324115753174,-0.23286214470863342
35.25_-115.50,35.25,-115.5,1282.0242919921875,2.034708023071289,282.8327941894531,174.81427001953125,0.7866801619529724,-0.04522959887981415
35.25_-115.25,35.25,-115.25,1496.9364013671875,3.754635810852051,250.849609375,175.8041229248047,1.812896490097046,0.44031596183776855
35.25_-115.00,35.25,-115.0,960.10888671875,12.052594184875488,264.7949523925781,154.20608520507812,4.932250022888184,-2.990281105041504
35.50_-121.00,35.5,-121.0,156.867919921875,14.045014381408691,174.94871520996094,154.99603271484375,6.4162163734436035,3.439648151397705
35.50_-120.75,35.5,-120.75,499.38641357421875,17.01604652404785,218.5704803466797,165.7635955810547,8.001352310180664,-2.9127395153045654
35.50_-120.50,35.5,-120.5,371.4205017089844,7.625051975250244,117.92037200927734,181.6519012451172,3.693828821182251,0.30932101607322693
35.50_-120.25,35.5,-120.25,438.0877380371094,8.787797927856445,241.2240753173828,166.9068145751953,4.128359317779541,0.2949635088443756
35.50_-120.00,35.5,-120.0,683.396240234375,18.831340789794922,210.77877807617188,169.18569946289062,8.809187889099121,-4.753903388977051
