date,n_valid_pixels,n_fire_pixels_label,conf_max,conf_mean,conf_p90,t21_max,t21_mean,t21_p90,n_conf_ge_30,n_conf_ge_50,n_conf_ge_60,n_conf_ge_70,n_conf_ge_80,n_t21_ge_325,n_t21_ge_350,n_t21_ge_375,n_both_conf60_t21325,n_both_conf70_t21350
2016-05-19,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-20,1217568,79,85.0,56.6708869934082,85.0,332.6000061035156,321.8912353515625,332.6000061035156,79,38,38,38,32,32,0,0,32,0
2016-05-21,1217568,11,100.0,56.0,100.0,330.6000061035156,323.5818176269531,330.6000061035156,9,9,2,2,2,9,0,0,2,0
2016-05-22,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-23,1217568,145,93.0,69.02069091796875,89.0,344.8999938964844,325.6710205078125,338.79998779296875,145,132,82,72,52,58,0,0,58,0
2016-05-24,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-25,1217568,114,81.0,60.596492767333984,79.0,328.3999938964844,319.7491149902344,325.8999938964844,114,90,42,31,7,31,0,0,31,0
2016-05-26,1217568,53,86.0,71.75471496582031,86.0,333.8999938964844,325.10565185546875,333.8999938964844,53,39,39,39,28,28,0,0,28,0
2016-05-27,1217568,82,97.0,68.93902587890625,97.0,354.20001220703125,326.03411865234375,354.20001220703125,82,66,51,51,18,31,10,0,31,10
2016-05-28,1217568,3,88.0,88.0,88.0,337.79998779296875,337.79998779296875,337.79998779296875,3,3,3,3,3,3,0,0,3,0
2016-05-29,1217568,16,98.0,98.0,98.0,356.70001220703125,356.70001220703125,356.70001220703125,16,16,16,16,16,16,16,0,16,16
2016-05-30,1217568,48,85.0,78.84210205078125,85.0,327.6000061035156,322.3312683105469,327.6000061035156,38,38,38,37,12,25,0,0,25,0
2016-05-31,1217568,65,86.0,62.83076858520508,86.0,334.79998779296875,318.7030944824219,334.79998779296875,65,44,44,11,11,11,0,0,11,0
2016-06-01,1217568,65,100.0,72.04615020751953,100.0,344.3999938964844,326.3369140625,344.3999938964844,65,53,46,30,21,27,0,0,17,0
2016-06-02,1217568,11,75.0,75.0,75.0,312.29998779296875,312.3000183105469,312.29998779296875,11,11,11,11,0,0,0,0,0,0
2016-06-03,1217568,113,100.0,69.76106262207031,87.0,364.5,326.09735107421875,336.20001220703125,113,86,86,86,37,50,10,0,37,10
2016-06-04,1217568,39,100.0,77.74359130859375,98.4000015258789,357.5,335.4179382324219,357.5,39,35,32,28,18,28,8,0,28,8
2016-06-05,1217568,150,100.0,65.94666290283203,88.0,367.6000061035156,326.9426574707031,348.79998779296875,130,107,101,85,54,91,14,0,85,14
2016-06-06,1217568,33,81.0,51.787879943847656,81.0,327.6000061035156,318.154541015625,327.6000061035156,22,14,10,10,10,10,0,0,10,0
2016-06-07,1217568,105,98.0,72.73332977294922,94.0,356.8999938964844,326.2799987792969,348.5,105,97,87,66,25,25,10,0,25,10
2016-06-08,1217568,81,100.0,93.24691009521484,100.0,395.79998779296875,353.8420104980469,395.79998779296875,81,81,78,78,78,66,42,23,66,42
2016-06-09,1217568,73,95.0,83.20548248291016,95.0,348.79998779296875,338.9246520996094,348.79998779296875,73,66,58,56,56,63,0,0,56,0
2016-06-10,1217568,20,78.0,60.54999923706055,78.0,325.29998779296875,323.91998291015625,325.29998779296875,20,10,10,7,0,17,0,0,7,0
2016-06-11,1217568,64,100.0,80.515625,100.0,384.3999938964844,347.328125,384.3999938964844,54,54,51,51,40,48,36,17,48,36
2016-06-12,1217568,151,100.0,68.58940124511719,100.0,340.6000061035156,324.21124267578125,340.6000061035156,110,110,96,82,82,66,0,0,66,0
2016-06-13,1217568,57,100.0,91.0526351928711,100.0,370.6000061035156,338.8070068359375,370.6000061035156,57,57,57,57,41,41,15,0,41,15
2016-06-14,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-06-15,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-06-16,1217568,105,100.0,96.0857162475586,100.0,500.0,372.74761962890625,500.0,105,105,103,103,103,78,56,33,78,56
2016-06-17,1217568,167,100.0,79.25149536132812,100.0,403.0,341.1448974609375,374.20001220703125,167,144,116,104,92,104,50,10,91,50
2016-06-18,1217568,63,100.0,87.95237731933594,100.0,376.70001220703125,341.1952209472656,373.0199890136719,63,62,62,60,44,40,22,7,40,22
2016-06-19,1217568,44,84.0,70.29545593261719,84.0,331.8999938964844,322.8500671386719,331.8999938964844,44,37,37,24,20,23,0,0,23,0
2016-06-20,1217568,123,100.0,97.45528411865234,100.0,488.3999938964844,393.0170593261719,455.1000061035156,123,123,123,123,119,123,96,72,123,96
2016-06-21,1217568,122,100.0,78.66393280029297,100.0,392.8999938964844,332.0581970214844,381.9398498535156,122,98,73,73,69,69,23,13,48,23
2016-06-22,1217568,108,100.0,79.20370483398438,100.0,369.0,339.267578125,364.5,108,104,97,62,41,91,38,0,84,38
2016-06-23,1217568,160,100.0,71.4937515258789,100.0,415.8999938964844,337.80126953125,377.29998779296875,160,156,101,60,57,86,35,33,86,35
2016-06-24,1217568,387,100.0,91.57106018066406,100.0,503.79998779296875,378.1455078125,457.8799743652344,386,374,353,336,315,336,242,163,320,242
2016-06-25,1217568,234,100.0,91.32906341552734,100.0,418.6000061035156,357.33245849609375,412.4499816894531,231,231,221,208,193,181,140,77,176,140
2016-06-26,1217568,123,100.0,80.9430923461914,100.0,408.5,358.52679443359375,394.1000061035156,123,94,87,83,78,110,66,53,82,66
2016-06-27,1217568,78,96.0,67.9871826171875,96.0,347.0,324.5923156738281,347.0,73,67,53,29,27,32,0,0,23,0
2016-06-28,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-06-29,1217568,56,100.0,90.28571319580078,100.0,413.0,357.1964416503906,413.0,56,56,51,48,45,45,31,10,45,31
2016-06-30,1217568,151,100.0,83.92567443847656,100.0,364.1000061035156,339.5079040527344,364.1000061035156,148,148,145,108,92,133,21,0,130,21
2016-07-01,1217568,171,100.0,83.09356689453125,100.0,406.0,346.02276611328125,381.70001220703125,171,150,137,123,118,116,76,20,116,76
2016-07-02,1217568,245,100.0,76.710205078125,100.0,418.1000061035156,334.1746826171875,373.79998779296875,245,207,187,157,142,133,39,18,126,39
2016-07-03,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-04,1217568,92,100.0,75.15217590332031,100.0,369.79998779296875,330.9217834472656,369.79998779296875,92,69,59,53,49,36,20,0,26,20
2016-07-05,1217568,141,96.0,67.7872314453125,94.0,351.1000061035156,327.4219970703125,348.3999938964844,138,86,78,74,50,67,14,0,63,14
2016-07-06,1217568,79,87.0,65.3417739868164,87.0,336.1000061035156,321.0379638671875,336.1000061035156,77,59,48,41,23,36,0,0,36,0
2016-07-07,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-08,1217568,44,92.0,70.70454406738281,91.10000610351562,344.20001220703125,331.2545166015625,342.760009765625,44,44,32,22,12,44,0,0,32,0
2016-07-09,1217568,114,100.0,86.65789794921875,100.0,350.3999938964844,337.23333740234375,350.3999938964844,114,104,104,104,97,104,26,0,104,26
2016-07-10,1217568,59,80.0,65.45762634277344,80.0,326.3999938964844,319.9220275878906,326.3999938964844,59,46,46,28,10,10,0,0,10,0
2016-07-11,1217568,12,84.0,83.75,84.0,331.79998779296875,331.3000183105469,331.79998779296875,12,12,12,12,12,12,0,0,12,0
2016-07-12,1217568,70,100.0,78.0,100.0,409.3999938964844,340.3771667480469,409.3999938964844,70,70,56,45,28,52,15,8,45,15
2016-07-13,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-14,1217568,30,80.0,76.19999694824219,80.0,333.0,324.9599914550781,333.0,30,30,30,30,12,18,0,0,18,0
2016-07-15,1217568,50,90.0,77.0199966430664,90.0,342.0,326.0980224609375,342.0,50,50,44,34,31,30,0,0,30,0
2016-07-16,1217568,42,91.0,84.83333587646484,91.0,341.79998779296875,334.37139892578125,341.79998779296875,42,42,42,42,25,42,0,0,42,0
2016-07-17,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-18,1217568,23,100.0,79.26087188720703,100.0,328.20001220703125,319.74786376953125,328.20001220703125,23,14,14,14,14,14,0,0,14,0
2016-07-19,1217568,77,82.0,65.15584564208984,82.0,336.3999938964844,326.6947937011719,336.3999938964844,77,61,51,51,21,43,0,0,43,0
2016-07-20,1217568,50,100.0,82.04000091552734,100.0,380.6000061035156,342.2680358886719,380.6000061035156,50,43,43,43,28,43,10,10,43,10
2016-07-21,1217568,20,88.0,80.3499984741211,88.0,336.3999938964844,332.614990234375,336.3999938964844,20,20,20,20,9,20,0,0,20,0
2016-07-22,1217568,65,100.0,78.18461608886719,100.0,372.70001220703125,336.5061340332031,369.1399841308594,65,59,59,37,29,48,18,0,48,18
2016-07-23,1217568,529,100.0,84.46489715576172,100.0,466.5,371.3656005859375,439.6000061035156,507,463,435,415,369,422,320,220,396,320
2016-07-24,1217568,396,100.0,93.42424011230469,100.0,504.5,383.0618591308594,480.6000061035156,391,387,376,364,353,372,291,157,364,291
2016-07-25,1217568,402,100.0,83.46517181396484,100.0,410.3999938964844,349.1310729980469,406.70001220703125,397,369,352,326,269,344,138,92,310,138
2016-07-26,1217568,249,100.0,84.96385192871094,100.0,427.5,348.01287841796875,394.79998779296875,238,209,201,200,186,161,95,62,155,95
2016-07-27,1217568,212,100.0,82.25943756103516,100.0,502.0,346.7160339355469,372.20001220703125,205,189,171,164,151,150,66,19,133,66
2016-07-28,1217568,217,100.0,81.57603454589844,100.0,395.79998779296875,334.4322509765625,369.79998779296875,206,185,175,175,150,130,35,11,130,35
2016-07-29,1217568,185,100.0,78.68648529052734,100.0,489.5,339.5329895019531,355.3999938964844,163,159,139,138,124,110,39,12,100,39
2016-07-30,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-31,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-01,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-02,1217568,133,100.0,81.33834838867188,100.0,391.3999938964844,337.1180725097656,380.79998779296875,132,115,112,104,70,77,34,20,77,34
2016-08-03,1217568,248,100.0,86.87903594970703,100.0,405.5,346.2709655761719,380.1000061035156,247,243,214,195,179,204,107,44,178,107
2016-08-04,1217568,304,100.0,87.04605102539062,100.0,406.0,343.8147888183594,377.8999938964844,293,288,264,260,248,249,104,50,225,104
2016-08-05,1217568,165,100.0,88.6727294921875,100.0,386.1000061035156,344.8309326171875,380.5,165,159,156,146,126,124,66,29,124,66
2016-08-06,1217568,195,100.0,80.47179412841797,100.0,364.3999938964844,331.7174377441406,352.20001220703125,195,181,169,151,103,125,28,0,123,28
2016-08-07,1217568,250,100.0,82.50399780273438,100.0,474.29998779296875,346.43280029296875,385.3999938964844,245,228,216,188,157,183,76,36,183,76
2016-08-08,1217568,264,100.0,81.86363983154297,100.0,500.0,352.7033996582031,391.22998046875,264,234,205,189,162,209,96,54,195,96
2016-08-09,1217568,280,100.0,87.29285430908203,100.0,400.1000061035156,341.202880859375,365.1000061035156,270,250,247,245,224,224,64,17,214,64
2016-08-10,1217568,195,100.0,80.22563934326172,100.0,500.0,353.9205017089844,469.29998779296875,195,176,176,133,109,121,64,39,121,64
2016-08-11,1217568,123,100.0,81.91056823730469,100.0,425.29998779296875,343.96337890625,374.2999572753906,123,120,104,99,81,102,33,13,97,33
2016-08-12,1217568,77,100.0,69.38961029052734,82.0,328.70001220703125,316.9584045410156,328.70001220703125,77,68,62,40,22,21,0,0,15,0
2016-08-13,1217568,127,100.0,76.6220474243164,100.0,369.6000061035156,332.614990234375,362.6000061035156,127,125,101,87,54,71,37,0,54,37
2016-08-14,1217568,229,100.0,81.40174865722656,100.0,501.79998779296875,362.13189697265625,427.29998779296875,222,197,181,167,149,188,93,65,167,93
2016-08-15,1217568,312,100.0,81.48397064208984,100.0,357.5,330.9955139160156,344.20001220703125,300,279,252,229,222,223,24,0,202,24
2016-08-16,1217568,318,100.0,87.32075500488281,100.0,485.29998779296875,365.47198486328125,443.3999938964844,318,299,280,263,249,281,158,92,271,158
2016-08-17,1217568,446,100.0,88.73318481445312,100.0,500.0,365.2601013183594,446.79998779296875,446,444,414,391,318,334,215,161,332,215
2016-08-18,1217568,439,100.0,90.88914489746094,100.0,480.1000061035156,368.9068603515625,433.3999938964844,427,408,407,390,347,370,276,143,359,276
2016-08-19,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-20,1217568,487,100.0,87.8295669555664,100.0,467.6000061035156,357.1644592285156,411.0,473,461,429,401,375,393,257,109,374,257
2016-08-21,1217568,535,100.0,82.88784790039062,100.0,476.6000061035156,357.1788635253906,434.1000061035156,520,474,457,421,370,405,212,134,400,212
2016-08-22,1217568,558,100.0,84.39889526367188,100.0,500.0,354.8417663574219,386.1000061035156,527,510,488,445,393,451,232,98,427,232
2016-08-23,1217568,534,100.0,87.41011047363281,100.0,437.1000061035156,349.4088134765625,382.70001220703125,520,504,482,471,414,431,225,76,415,225
2016-08-24,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-25,1217568,447,100.0,82.76734161376953,100.0,501.6000061035156,350.9767150878906,408.5,428,383,377,340,302,323,156,89,315,156
2016-08-26,1217568,240,100.0,69.11250305175781,100.0,351.79998779296875,326.54376220703125,342.70001220703125,238,159,142,115,108,121,5,0,93,5
2016-08-27,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-28,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-29,1217568,306,100.0,85.59477233886719,100.0,393.70001220703125,342.34771728515625,376.29998779296875,289,289,266,243,215,209,120,45,209,120
2016-08-30,1217568,301,100.0,83.63455200195312,100.0,443.0,349.46014404296875,403.20001220703125,296,271,266,239,173,204,132,61,203,132
2016-08-31,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-01,1217568,221,100.0,85.34841918945312,100.0,388.8999938964844,336.74383544921875,368.8999938964844,211,195,183,176,160,145,49,21,144,49
2016-09-02,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-03,1217568,317,100.0,82.62145233154297,100.0,415.5,342.946044921875,383.70001220703125,316,305,277,242,182,203,106,43,193,106
2016-09-04,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-05,1217568,175,100.0,80.45143127441406,100.0,432.5,339.9554138183594,355.8999938964844,167,161,148,145,126,130,29,14,130,29
2016-09-06,1217568,252,100.0,77.08230590820312,100.0,405.5,337.66070556640625,384.79998779296875,226,204,177,156,152,175,41,35,133,41
2016-09-07,1217568,205,100.0,80.04878234863281,100.0,376.29998779296875,330.9950866699219,351.3199768066406,205,194,175,165,111,136,21,7,136,21
2016-09-08,1217568,215,100.0,79.45116424560547,100.0,419.29998779296875,338.4716491699219,363.29998779296875,204,191,164,156,124,146,56,9,135,56
2016-09-09,1217568,187,100.0,67.21390533447266,93.0,371.6000061035156,327.2877197265625,346.1000061035156,172,153,139,82,69,69,14,0,69,14
2016-09-10,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-11,1217568,210,100.0,85.42381286621094,100.0,484.79998779296875,364.19232177734375,484.79998779296875,203,196,196,193,135,144,87,56,144,87
2016-09-12,1217568,265,100.0,77.96946716308594,100.0,465.8999938964844,346.2770080566406,396.419921875,251,223,203,157,147,135,84,47,135,84
2016-09-13,1217568,81,100.0,79.04938507080078,100.0,406.3999938964844,340.4765625,406.3999938964844,81,81,66,37,37,27,27,17,27,27
2016-09-14,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-15,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-16,1217568,92,91.0,73.58695983886719,88.0,342.1000061035156,326.3608703613281,337.3999938964844,92,81,81,64,37,52,0,0,52,0
2016-09-17,1217568,136,100.0,87.5882339477539,100.0,435.29998779296875,362.7691345214844,409.3999938964844,136,130,129,111,94,123,76,53,123,76
2016-09-18,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-19,1217568,350,100.0,86.1577377319336,100.0,500.0,364.72344970703125,437.79998779296875,318,302,298,282,256,275,178,92,258,171
2016-09-20,1217568,342,100.0,88.16764831542969,100.0,458.20001220703125,350.7994384765625,401.79998779296875,326,316,304,297,269,239,151,72,237,151
2016-09-21,1217568,142,100.0,69.73943328857422,100.0,411.8999938964844,338.3499755859375,386.20001220703125,142,97,93,59,58,60,41,25,60,41
2016-09-22,1217568,103,100.0,75.66990661621094,100.0,406.5,336.9456787109375,376.1000061035156,98,84,80,59,50,57,35,13,57,35
2016-09-23,1217568,318,100.0,72.36163330078125,99.0,367.5,327.84808349609375,359.29998779296875,303,267,244,214,148,165,36,0,165,36
2016-09-24,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-25,1217568,283,100.0,85.1201400756836,100.0,413.79998779296875,345.18408203125,390.0,283,270,261,251,222,225,93,43,225,93
2016-09-26,1217568,125,100.0,82.30400085449219,100.0,475.5,347.48870849609375,397.9999694824219,121,121,117,101,69,71,45,23,71,45
2016-09-27,1217568,195,100.0,89.68205261230469,100.0,373.0,342.1046142578125,373.0,195,194,194,176,157,155,50,0,155,50
2016-09-28,1217568,180,100.0,76.75555419921875,100.0,364.70001220703125,328.49609375,349.7098693847656,171,169,140,119,75,90,18,0,90,18
2016-09-29,1217568,54,100.0,73.83333587646484,100.0,330.20001220703125,321.8852233886719,330.20001220703125,54,44,33,30,30,23,0,0,23,0
2016-09-30,1217568,117,94.0,72.93162536621094,88.0,348.29998779296875,323.05645751953125,336.79998779296875,117,117,104,86,17,28,0,0,28,0
2016-10-01,1217568,10,65.0,65.0,65.0,316.29998779296875,316.29998779296875,316.29998779296875,10,10,10,0,0,0,0,0,0,0
2016-10-02,1217568,4,77.0,77.0,77.0,328.5,328.5,328.5,4,4,4,4,0,4,0,0,4,0
2016-10-03,1217568,42,100.0,71.83333587646484,100.0,327.3999938964844,324.2047424316406,327.3500061035156,42,41,41,16,7,13,0,0,12,0
2016-10-04,1217568,178,97.0,70.18539428710938,92.0,354.70001220703125,325.6427001953125,344.5,178,140,130,94,81,89,15,0,89,15
2016-10-05,1217568,122,89.0,69.83606719970703,88.29995727539062,338.20001220703125,321.1466979980469,337.2399597167969,122,116,105,73,26,26,0,0,26,0
2016-10-06,1217568,118,100.0,74.7796630859375,87.0,363.29998779296875,328.5406799316406,335.70001220703125,117,113,94,83,53,63,10,0,63,10
2016-10-07,1217568,145,96.0,73.49655151367188,93.0,352.8999938964844,326.5248107910156,346.20001220703125,145,134,114,87,55,62,11,0,62,11
2016-10-08,1217568,105,85.0,68.37142944335938,84.5999984741211,331.5,319.6980895996094,331.5,105,99,70,61,23,12,0,0,12,0
2016-10-09,1217568,23,80.0,73.39130401611328,80.0,326.79998779296875,323.1825256347656,326.79998779296875,23,19,19,19,7,15,0,0,15,0
2016-10-10,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-11,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-12,1217568,465,100.0,74.38064575195312,100.0,429.0,334.5027770996094,381.79998779296875,436,392,350,285,210,209,117,54,209,117
2016-10-13,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-14,1217568,24,61.0,52.83333206176758,61.0,322.5,313.2250061035156,322.5,24,10,10,0,0,0,0,0,0,0
2016-10-15,1217568,104,89.0,71.79808044433594,87.0,338.20001220703125,325.0163269042969,335.5,96,96,79,79,55,55,0,0,55,0
2016-10-16,1217568,33,71.0,54.212120056152344,71.0,319.6000061035156,316.5999755859375,319.6000061035156,33,9,9,9,0,0,0,0,0,0
2016-10-17,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-18,1217568,136,100.0,60.257354736328125,90.5,370.3999938964844,322.6536865234375,342.54998779296875,114,90,76,59,39,45,14,0,45,14
2016-10-19,1217568,121,87.0,63.95867919921875,82.0,335.5,319.3041687011719,329.0,110,110,86,39,29,29,0,0,29,0
2016-10-20,1217568,102,75.0,63.54901885986328,75.0,322.1000061035156,318.4745178222656,322.1000061035156,82,82,82,64,0,0,0,0,0,0
2016-10-21,1217568,128,100.0,68.6953125,93.0,475.20001220703125,330.01641845703125,345.70001220703125,128,115,96,63,26,27,9,9,27,9
2016-10-22,1217568,103,100.0,72.02912902832031,88.0,373.0,325.69317626953125,336.5,103,93,93,55,38,38,9,0,38,9
2016-10-23,1217568,132,100.0,71.0227279663086,100.0,339.8999938964844,319.73785400390625,329.79998779296875,132,113,106,64,43,18,0,0,18,0
2016-10-24,1217568,9,51.0,51.0,51.0,312.20001220703125,312.20001220703125,312.20001220703125,9,9,0,0,0,0,0,0,0,0
2016-10-25,1217568,181,100.0,72.41436767578125,90.0,368.8999938964844,328.84698486328125,346.29998779296875,158,158,142,113,108,102,8,0,102,8
2016-10-26,1217568,269,100.0,72.27137756347656,100.0,373.8999938964844,328.4055480957031,361.29998779296875,259,225,214,139,111,116,51,0,116,51
2016-10-27,1217568,96,100.0,85.10416412353516,100.0,362.1000061035156,331.3489685058594,358.4000244140625,96,96,77,77,61,66,18,0,66,18
2016-10-28,1217568,56,89.0,68.60713958740234,89.0,338.3999938964844,325.1160583496094,338.3499755859375,51,45,34,27,23,23,0,0,23,0
2016-10-29,1217568,107,92.0,62.037384033203125,81.0,344.79998779296875,319.27288818359375,327.8999938964844,100,87,69,28,24,24,0,0,24,0
2016-10-30,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-31,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-01,1217568,97,92.0,74.83505249023438,91.0,343.29998779296875,327.5000305175781,342.6000061035156,97,96,86,73,32,42,0,0,42,0
2016-11-02,1217568,142,95.0,61.43661880493164,88.0,350.20001220703125,320.4725036621094,337.0,130,116,61,40,35,35,10,0,35,10
2016-11-03,1217568,100,100.0,73.27999877929688,97.0,360.5,328.8949890136719,353.29998779296875,89,89,82,64,41,61,13,0,61,13
2016-11-04,1217568,6,87.0,87.0,87.0,315.1000061035156,315.1000061035156,315.1000061035156,6,6,6,6,6,0,0,0,0,0
2016-11-05,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-06,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-07,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-08,1217568,133,97.0,71.06015014648438,96.59999084472656,354.8999938964844,324.734619140625,353.6799621582031,133,119,112,61,38,38,14,0,38,14
2016-11-09,1217568,45,81.0,66.66666412353516,81.0,327.5,318.3421936035156,327.5,45,40,40,25,10,10,0,0,10,0
2016-11-10,1217568,42,78.0,69.47618865966797,78.0,325.0,319.9166564941406,325.0,42,42,31,31,0,15,0,0,15,0
2016-11-11,1217568,29,76.0,49.44827651977539,76.0,322.8999938964844,312.78277587890625,322.8999938964844,21,12,12,9,0,0,0,0,0,0
2016-11-12,1217568,40,80.0,60.42499923706055,80.0,326.6000061035156,316.4825134277344,326.6000061035156,40,31,31,11,7,7,0,0,7,0
2016-11-13,1217568,120,99.0,74.98332977294922,92.0,359.0,327.70416259765625,343.3999938964844,120,103,99,82,56,64,10,0,64,10
2016-11-14,1217568,77,74.0,61.14285659790039,74.0,347.1000061035156,319.23504638671875,321.29998779296875,77,57,52,44,0,7,0,0,7,0
2016-11-15,1217568,206,100.0,74.4417495727539,100.0,395.8999938964844,338.12811279296875,393.20001220703125,194,168,159,122,90,102,52,41,102,52
2016-11-16,1217568,99,91.0,60.878787994384766,91.0,342.20001220703125,320.17877197265625,342.20001220703125,79,69,54,54,27,27,0,0,27,0
2016-11-17,1217568,456,98.0,68.61842346191406,96.0,355.79998779296875,324.21380615234375,352.0,439,366,316,269,166,180,49,0,180,49
2016-11-18,1217568,198,100.0,70.33333587646484,87.0,363.70001220703125,324.0843811035156,335.1000061035156,198,158,155,116,61,90,8,0,90,8
2016-11-19,1217568,98,100.0,70.68367004394531,94.0,394.70001220703125,334.76324462890625,389.3099670410156,98,67,62,62,34,41,21,18,41,21
2016-11-20,1217568,137,100.0,69.09488677978516,100.0,382.8999938964844,333.4014587402344,369.5,121,109,93,88,53,67,21,12,67,21
2016-11-21,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-22,1217568,102,93.0,75.30525970458984,93.0,358.70001220703125,331.12255859375,345.5,95,86,75,66,37,58,10,0,51,10
2016-11-23,1217568,59,100.0,68.18643951416016,100.0,331.29998779296875,321.58978271484375,331.29998779296875,59,40,40,40,31,26,0,0,26,0
2016-11-24,1217568,39,98.0,64.23076629638672,98.0,356.8999938964844,328.1460876464844,356.8999938964844,28,28,28,28,18,18,10,0,18,10
2016-11-25,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-26,1217568,41,100.0,59.780487060546875,100.0,363.70001220703125,321.1414794921875,363.70001220703125,41,34,9,7,7,7,7,0,7,7
2016-11-27,1217568,50,99.0,67.9000015258789,77.0,358.1000061035156,320.5199890136719,324.29998779296875,50,47,47,18,4,4,4,0,4,4
2016-11-28,1217568,22,92.0,65.63636016845703,92.0,344.5,327.3091125488281,344.5,22,15,15,6,6,13,0,0,13,0
2016-11-29,1217568,102,100.0,70.28431701660156,82.0,364.70001220703125,323.76666259765625,329.5,100,96,76,59,41,41,7,0,41,7
2016-11-30,1217568,34,68.0,57.55882263183594,68.0,327.6000061035156,316.9499816894531,327.6000061035156,34,21,19,0,0,6,0,0,6,0
2016-12-01,1217568,31,80.0,68.70967864990234,80.0,327.29998779296875,319.9903259277344,327.29998779296875,31,31,23,21,11,11,0,0,11,0
2016-12-02,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-12-03,1217568,8,74.0,69.5,74.0,321.79998779296875,319.17498779296875,321.79998779296875,8,8,8,5,0,0,0,0,0,0
2016-12-04,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2016-12-05,1217568,16,84.0,73.3125,84.0,331.1000061035156,322.54998779296875,331.1000061035156,16,16,16,7,7,7,0,0,7,0
2016-12-06,1217568,24,73.0,58.5,73.0,320.70001220703125,315.2875061035156,320.70001220703125,24,20,9,9,0,0,0,0,0,0
