rule_type,feature_1,threshold_1,feature_2,threshold_2,precision,recall,f1,balanced_accuracy,tn,fp,fn,tp
and,n_both_conf60_t21325,1,n_fire_pixels_label,4.0,0.6016494845360825,0.8512252042007001,0.7050012080212612,0.67509392990118,962,966,255,1459
or,n_conf_ge_60,49,n_t21_ge_325,5.0,0.59291683247115,0.8693115519253208,0.7049917198959073,0.6693549460871417,905,1023,224,1490
or,n_conf_ge_60,49,n_t21_ge_325,1.0,0.590998815633636,0.8733955659276547,0.7049682128561338,0.6680255837937028,892,1036,217,1497
and,n_conf_ge_60,7,n_t21_ge_325,6.0,0.6048454469507101,0.8448074679113186,0.7049659201557936,0.6770717837481903,982,946,266,1448
and,n_conf_ge_60,11,n_t21_ge_325,16.0,0.6597151576805697,0.7567094515752626,0.7048913043478261,0.7048588751652247,1259,669,417,1297
and,n_conf_ge_60,4,n_t21_ge_325,2.0,0.600328272466147,0.853558926487748,0.7048903878583473,0.6741861022480233,954,974,251,1463
and,n_both_conf60_t21325,1,n_fire_pixels_label,7.0,0.6020661157024794,0.8500583430571762,0.7048863086598935,0.6752885076281732,965,963,257,1457
or,n_conf_ge_60,50,n_t21_ge_325,2.0,0.5916831683168317,0.8716452742123687,0.7048832271762208,0.6684471184339852,897,1031,220,1494
and,n_conf_ge_60,12,n_t21_ge_325,15.0,0.654018971542686,0.764294049008168,0.7048695184288405,0.7024271074916358,1235,693,404,1310
and,n_both_conf60_t21325,2,n_fire_pixels_label,4.0,0.6017333883615353,0.8506417736289381,0.7048585931834663,0.675061550714884,963,965,256,1458
or,n_conf_ge_60,49,n_t21_ge_325,2.0,0.5910707230343738,0.8728121353558926,0.7048292108362779,0.6679932046074069,893,1035,218,1496
or,n_conf_ge_60,47,n_t21_ge_325,3.0,0.5904611746156878,0.8739789964994166,0.7047753469771818,0.6675392907808286,889,1039,216,1498
and,n_both_conf60_t21325,3,n_fire_pixels_label,7.0,0.6024844720496895,0.8488914819136523,0.7047711310244611,0.6754830853551663,968,960,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,5.0,0.6024844720496895,0.8488914819136523,0.7047711310244611,0.6754830853551663,968,960,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,6.0,0.6024844720496895,0.8488914819136523,0.7047711310244611,0.6754830853551663,968,960,259,1455
and,n_conf_ge_60,5,n_t21_ge_325,2.0,0.6004106776180698,0.852975495915986,0.7047481320800193,0.6741537230617274,955,973,252,1462
and,n_both_conf60_t21325,2,n_fire_pixels_label,7.0,0.6021505376344086,0.8494749124854143,0.7047434656340755,0.6752561284418772,966,962,258,1456
and,n_conf_ge_60,12,n_t21_ge_325,16.0,0.659877800407332,0.7561260210035006,0.7047308319738989,0.7048264959789288,1260,668,418,1296
and,n_conf_ge_60,4,n_t21_ge_325,1.0,0.6000820344544708,0.853558926487748,0.7047206165703276,0.6739267661484383,953,975,251,1463
and,n_conf_ge_60,7,n_t21_ge_325,4.0,0.6018174308137133,0.8500583430571762,0.7047158403869408,0.6750291715285881,964,964,257,1457
and,n_conf_ge_60,10,n_t21_ge_325,17.0,0.662051282051282,0.7532088681446908,0.7046943231441049,0.7057019444457894,1269,659,423,1291
or,n_conf_ge_60,48,n_t21_ge_325,8.0,0.5997541990987301,0.8541423570595099,0.7046931407942238,0.6736998092351492,951,977,250,1464
or,n_conf_ge_60,48,n_t21_ge_325,9.0,0.6014851485148515,0.8506417736289381,0.7046882551957467,0.674802214615299,962,966,256,1458
and,n_conf_ge_60,7,n_t21_ge_325,5.0,0.6032405484004986,0.8471411901983664,0.7046833292890076,0.6759046199954488,973,955,262,1452
or,n_conf_ge_60,48,n_t21_ge_325,3.0,0.5908372827804107,0.8728121353558926,0.7046632124352331,0.6677338685078218,892,1036,218,1496
or,n_conf_ge_60,47,n_t21_ge_325,4.0,0.5905325443786982,0.8733955659276547,0.7046363850317722,0.6675069115945327,890,1038,217,1497
and,n_conf_ge_60,7,n_t21_ge_325,7.0,0.6061370323665406,0.8413068844807468,0.7046176398729538,0.67765551692917,991,937,272,1442
and,n_conf_ge_60,6,n_t21_ge_325,2.0,0.6004932182490752,0.8523920653442241,0.7046057390884977,0.6741213438754315,956,972,253,1461
single,n_both_conf60_t21325,4,,,0.6022350993377483,0.8488914819136523,0.7046004842615012,0.6752237492555813,967,961,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,1.0,0.6022350993377483,0.8488914819136523,0.7046004842615012,0.6752237492555813,967,961,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,2.0,0.6022350993377483,0.8488914819136523,0.7046004842615012,0.6752237492555813,967,961,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,3.0,0.6022350993377483,0.8488914819136523,0.7046004842615012,0.6752237492555813,967,961,259,1455
and,n_both_conf60_t21325,4,n_fire_pixels_label,4.0,0.6022350993377483,0.8488914819136523,0.7046004842615012,0.6752237492555813,967,961,259,1455
and,n_conf_ge_60,4,n_t21_ge_325,7.0,0.6057934508816121,0.8418903150525088,0.70458984375,0.6774285600158809,989,939,271,1443
and,n_conf_ge_60,5,n_t21_ge_325,1.0,0.6001642036124795,0.852975495915986,0.704578313253012,0.6738943869621423,954,974,252,1462
and,n_conf_ge_60,7,n_t21_ge_325,3.0,0.6015689512799339,0.8500583430571762,0.7045454545454546,0.674769835429003,963,965,257,1457
or,n_conf_ge_60,50,n_t21_ge_325,7.0,0.5961227786752827,0.8611435239206534,0.7045346062052505,0.6712356623752644,928,1000,238,1476
or,n_conf_ge_60,48,n_t21_ge_325,4.0,0.5909090909090909,0.8722287047841307,0.7045240339302544,0.667701489321526,893,1035,219,1495
or,n_conf_ge_60,49,n_t21_ge_325,7.0,0.5954875100725222,0.8623103850641773,0.7044804575786463,0.6707817485486862,924,1004,236,1478
or,n_conf_ge_60,50,n_t21_ge_325,10.0,0.6044277360066834,0.8442240373395566,0.7044790652385589,0.6765207323627244,981,947,267,1447
or,n_conf_ge_60,47,n_t21_ge_325,8.0,0.5988562091503268,0.8553092182030338,0.7044690052859203,0.6729865593089858,946,982,248,1466
or,n_conf_ge_60,47,n_t21_ge_325,9.0,0.6005758946935418,0.851808634772462,0.7044632086851629,0.6740889646891356,957,971,254,1460
and,n_conf_ge_60,6,n_t21_ge_325,1.0,0.6002465078060806,0.8523920653442241,0.7044358727097396,0.6738620077758465,955,973,253,1461
or,n_conf_ge_60,48,n_t21_ge_325,6.0,0.5932135728542914,0.8669778296382731,0.7044323299360038,0.6692254293419582,909,1019,228,1486
or,n_conf_ge_60,49,n_t21_ge_325,10.0,0.60375,0.8453908984830805,0.7044239183276616,0.676066818536146,977,951,265,1449
or,n_conf_ge_60,47,n_t21_ge_325,6.0,0.5925925925925926,0.868144690781797,0.7043786982248521,0.6687715155153798,905,1023,226,1488
and,n_conf_ge_60,13,n_t21_ge_325,16.0,0.6597045338767193,0.7555425904317387,0.704378569485994,0.7045347806930478,1260,668,419,1295
and,n_conf_ge_60,14,n_t21_ge_325,16.0,0.6597045338767193,0.7555425904317387,0.704378569485994,0.7045347806930478,1260,668,419,1295
and,n_both_conf60_t21325,4,n_fire_pixels_label,7.0,0.6024046434494196,0.8477246207701283,0.7043141056713524,0.6751589908829895,969,959,261,1453
and,n_conf_ge_60,11,n_t21_ge_325,11.0,0.6287809349220899,0.8004667444574096,0.704312114989733,0.6901711315648045,1118,810,342,1372
and,n_conf_ge_60,5,n_t21_ge_325,7.0,0.6056278874422512,0.8413068844807468,0.7042735042735043,0.6771368447299999,989,939,272,1442
and,n_conf_ge_60,6,n_t21_ge_325,7.0,0.6056278874422512,0.8413068844807468,0.7042735042735043,0.6771368447299999,989,939,272,1442
or,n_conf_ge_60,47,n_t21_ge_325,1.0,0.5894612662209988,0.8745624270711785,0.7042518205308903,0.6665343255687842,884,1044,215,1499
single,n_both_conf60_t21325,9,,,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,1.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,2.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,3.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,4.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,5.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,6.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,7.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,8.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_both_conf60_t21325,9,n_fire_pixels_label,9.0,0.618921308576481,0.8168028004667445,0.704225352112676,0.6848536823910486,1066,862,314,1400
and,n_conf_ge_60,7,n_t21_ge_325,2.0,0.6010726072607261,0.8500583430571762,0.7042049299178347,0.6742511632298329,961,967,257,1457
and,n_conf_ge_60,13,n_t21_ge_325,15.0,0.6536731634182908,0.7631271878646441,0.7041722745625841,0.7018436769198739,1235,693,406,1308
and,n_conf_ge_60,14,n_t21_ge_325,15.0,0.6536731634182908,0.7631271878646441,0.7041722745625841,0.7018436769198739,1235,693,406,1308
or,n_conf_ge_60,48,n_t21_ge_325,5.0,0.5917394757744241,0.8693115519253208,0.7041587901701323,0.6680582655892164,900,1028,224,1490
or,n_conf_ge_60,48,n_t21_ge_325,1.0,0.5898345153664303,0.8733955659276547,0.7041392285983067,0.6667289032957775,887,1041,217,1497
or,n_conf_ge_60,46,n_t21_ge_325,3.0,0.5895316804407713,0.8739789964994166,0.7041128084606345,0.6665019463824884,885,1043,216,1498
or,n_conf_ge_60,47,n_t21_ge_325,2.0,0.5895316804407713,0.8739789964994166,0.7041128084606345,0.6665019463824884,885,1043,216,1498
or,n_conf_ge_60,47,n_t21_ge_325,5.0,0.5911251980982567,0.8704784130688448,0.7041057102406796,0.6676043517626382,896,1032,222,1492
or,n_conf_ge_60,46,n_t21_ge_325,8.0,0.5980432123929882,0.8558926487747958,0.7041036717062635,0.6722409301965265,942,986,247,1467
or,n_conf_ge_60,46,n_t21_ge_325,9.0,0.5997536945812808,0.8523920653442241,0.7040963855421687,0.6733433355766764,953,975,253,1461
or,n_conf_ge_60,44,n_t21_ge_325,3.0,0.5889281507656066,0.8751458576429405,0.7040600797934757,0.66604803255591,881,1047,214,1500
and,n_conf_ge_60,7,n_t21_ge_325,1.0,0.6008247422680413,0.8500583430571762,0.7040347910123218,0.6739918271302479,960,968,257,1457
and,n_conf_ge_60,13,n_t21_ge_325,12.0,0.6387832699619772,0.7841306884480747,0.7040335254059717,0.69496990853939,1168,760,370,1344
and,n_conf_ge_60,14,n_t21_ge_325,12.0,0.6387832699619772,0.7841306884480747,0.7040335254059717,0.69496990853939,1168,760,370,1344
or,n_conf_ge_60,50,n_t21_ge_325,11.0,0.6101839965768079,0.8319719953325554,0.7040236978523822,0.679730810944286,1017,911,288,1426
or,n_conf_ge_60,46,n_t21_ge_325,6.0,0.5918124006359301,0.8687281213535589,0.7040189125295508,0.6680258864029205,901,1027,225,1489
and,n_conf_ge_60,7,n_t21_ge_325,18.0,0.6677132391418106,0.7444574095682613,0.704,0.7075502815476161,1293,635,438,1276
single,n_both_conf60_t21325,14,,,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,1.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,2.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,3.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,4.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,5.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,6.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,7.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,8.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,9.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,10.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,11.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,12.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,13.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
and,n_both_conf60_t21325,14,n_fire_pixels_label,14.0,0.6483300589390962,0.7701283547257877,0.704,0.6993795300599892,1212,716,394,1320
or,n_conf_ge_60,48,n_t21_ge_325,2.0,0.5899053627760252,0.8728121353558926,0.704,0.6666965241094815,888,1040,218,1496
or,n_conf_ge_60,46,n_t21_ge_325,4.0,0.589602205592753,0.8733955659276547,0.7039736656477781,0.6664695671961924,886,1042,217,1497
or,n_conf_ge_60,49,n_t21_ge_325,11.0,0.6094750320102432,0.8331388564760793,0.7039684495932955,0.6792768971177077,1013,915,286,1428
and,n_conf_ge_60,10,n_t21_ge_325,9.0,0.6175176056338029,0.8185530921820303,0.703963873557451,0.6839134755515961,1059,869,311,1403
or,n_conf_ge_60,50,n_t21_ge_325,13.0,0.6171428571428571,0.8191365227537923,0.7039358235146653,0.683686518638307,1057,871,310,1404
or,n_conf_ge_60,44,n_t21_ge_325,4.0,0.5889980353634577,0.8745624270711785,0.7039211082413712,0.6660156533696141,882,1046,215,1499
single,n_both_conf60_t21325,6,,,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,1.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,2.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,3.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,4.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,5.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
and,n_both_conf60_t21325,6,n_fire_pixels_label,6.0,0.6047778709136631,0.8418903150525088,0.7039024390243902,0.6763912156175407,985,943,271,1443
or,n_conf_ge_60,44,n_t21_ge_325,8.0,0.5971544715447155,0.8570595099183197,0.7038811691423096,0.6715276802703631,937,991,245,1469
and,n_conf_ge_60,8,n_t21_ge_325,18.0,0.6678889470927187,0.7438739789964994,0.7038365995031741,0.7075179023613203,1294,634,439,1275
and,n_conf_ge_60,9,n_t21_ge_325,18.0,0.6678889470927187,0.7438739789964994,0.7038365995031741,0.7075179023613203,1294,634,439,1275
and,n_conf_ge_60,1,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
and,n_conf_ge_60,2,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
and,n_conf_ge_60,3,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
and,n_conf_ge_60,4,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
and,n_conf_ge_60,5,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
and,n_conf_ge_60,6,n_t21_ge_325,18.0,0.6673640167364017,0.7444574095682613,0.7038058466629895,0.7072909454480311,1292,636,438,1276
or,n_conf_ge_60,44,n_t21_ge_325,6.0,0.5909631391200951,0.8698949824970829,0.7037998583903705,0.6673126364767572,896,1032,223,1491
single,n_both_conf60_t21325,5,,,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,1.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,2.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,3.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,4.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,5.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
and,n_both_conf60_t21325,5,n_fire_pixels_label,6.0,0.603419516263553,0.8442240373395566,0.7037937743190662,0.6754833879643841,977,951,267,1447
or,n_conf_ge_60,45,n_t21_ge_325,3.0,0.5890680298859614,0.8739789964994166,0.7037820061075875,0.6659832741833183,883,1045,216,1498
or,n_conf_ge_60,45,n_t21_ge_325,8.0,0.5975560081466396,0.8558926487747958,0.7037658911009834,0.6717222579973564,940,988,247,1467
and,n_both_conf60_t21325,9,n_fire_pixels_label,10.0,0.6188579017264276,0.8156359393232205,0.7037503146237101,0.6845295879188718,1067,861,316,1398
and,n_both_conf60_t21325,14,n_fire_pixels_label,16.0,0.6490882207984229,0.7683780630105017,0.7037135987176062,0.6995417286006865,1216,712,397,1317
or,n_conf_ge_60,49,n_t21_ge_325,13.0,0.6161262050832603,0.8203033838973163,0.7037037037037037,0.6829732687121436,1052,876,308,1406
or,n_conf_ge_60,44,n_t21_ge_325,9.0,0.5986088379705401,0.853558926487748,0.7037037037037037,0.6723707495509279,947,981,251,1463
or,n_conf_ge_60,45,n_t21_ge_325,6.0,0.5913423351866561,0.8687281213535589,0.7036862003780718,0.6675072142037504,899,1029,225,1489
or,n_conf_ge_60,50,n_t21_ge_325,12.0,0.6153846153846154,0.8214702450408401,0.703648175912044,0.6825193548855653,1048,880,306,1408
or,n_conf_ge_60,45,n_t21_ge_325,4.0,0.58913813459268,0.8733955659276547,0.7036427732079906,0.6659508949970223,884,1044,217,1497
or,n_conf_ge_60,48,n_t21_ge_325,7.0,0.5942903096099719,0.8623103850641773,0.7036419900023804,0.6694850680507609,919,1009,236,1478
or,n_conf_ge_60,46,n_t21_ge_325,1.0,0.5885355319984296,0.8745624270711785,0.7035907064069468,0.665496981170444,880,1048,215,1499
or,n_conf_ge_60,45,n_t21_ge_325,9.0,0.5990159901599016,0.8523920653442241,0.703587767878642,0.6725653272779212,950,978,253,1461
and,n_conf_ge_60,12,n_t21_ge_325,11.0,0.6297833102812356,0.7969661610268378,0.7035797064125676,0.690236192546614,1125,803,348,1366
or,n_conf_ge_60,48,n_t21_ge_325,10.0,0.6024948024948025,0.8453908984830805,0.7035688273852877,0.6747701380382207,972,956,265,1449
or,n_conf_ge_60,44,n_t21_ge_325,1.0,0.5879357618488054,0.8757292882147024,0.7035387860323412,0.6650430673438658,876,1052,213,1501
and,n_both_conf60_t21325,14,n_fire_pixels_label,15.0,0.6487684729064039,0.7683780630105017,0.7035256410256411,0.6992823925011015,1215,713,397,1317
or,n_conf_ge_60,46,n_t21_ge_325,2.0,0.5886051080550099,0.8739789964994166,0.7034515144400094,0.6654646019841481,881,1047,216,1498
or,n_conf_ge_60,46,n_t21_ge_325,5.0,0.5901898734177216,0.8704784130688448,0.7034417727487035,0.666567007364298,892,1036,222,1492
and,n_both_conf60_t21325,6,n_fire_pixels_label,7.0,0.604699958036089,0.8407234539089848,0.7034415425921406,0.6760671211453637,986,942,273,1441
or,n_conf_ge_60,47,n_t21_ge_325,7.0,0.5934242181234964,0.8634772462077013,0.7034220532319392,0.6687718181245975,914,1014,234,1480
or,n_conf_ge_60,49,n_t21_ge_325,12.0,0.6143790849673203,0.822637106184364,0.7034173110501372,0.681806104959402,1043,885,304,1410
or,n_conf_ge_60,44,n_t21_ge_325,2.0,0.5880047040376323,0.8751458576429405,0.7033997655334114,0.6650106881575698,877,1051,214,1500
or,n_conf_ge_60,44,n_t21_ge_325,5.0,0.5895816890292028,0.8716452742123687,0.7033898305084746,0.6661130935377196,888,1040,220,1494
and,n_both_conf60_t21325,14,n_fire_pixels_label,17.0,0.6489151873767258,0.7677946324387398,0.7033671833244255,0.6992500133148056,1216,712,398,1316
or,n_conf_ge_60,47,n_t21_ge_325,10.0,0.601575456053068,0.8465577596266044,0.7033446437227339,0.6740568881120574,967,961,263,1451
and,n_both_conf60_t21325,5,n_fire_pixels_label,7.0,0.6033402922755741,0.8430571761960327,0.7033341445607204,0.6751592934922073,978,950,269,1445
and,n_both_conf60_t21325,1,n_fire_pixels_label,8.0,0.6012422360248447,0.8471411901983664,0.7033179946718334,0.6738299311987683,965,963,262,1452
and,n_conf_ge_60,10,n_t21_ge_325,8.0,0.6148471615720524,0.8214702450408401,0.7032967032967034,0.6820006826863951,1046,882,306,1408
